2.1702,-0.96972,0.24776,0.89291,3.5201,7.3133,-3.3989,2.8156,1.7794,10.1,2.0597,0.31047,2.0533,0.28682,2.273,7.7039,3.3091,-1.563,1.7678,5.6,3.6844,-1.1851,4.0382,6.2582,-0.39751,0.10983,1.223,8.2603,6.9389,-1.2326,7.2401,2.6772,-0.42191,1.8737,6.219,1.9141,-1.6805,3.5598,6.7592,-4.426
3.8976,0.17513,0.66078,1.3343,4.0871,6.5451,-3.0102,3.6933,4.2057,9.7318,0.98129,0.071481,2.335,0.91355,2.7169,7.9608,1.9148,-1.8717,1.7909,6.1663,3.0608,-1.0372,4.0711,6.408,-1.1243,0.67939,1.7302,8.6738,5.9016,-1.1257,7.479,3.1465,-0.78135,2.0732,6.5086,1.1132,-1.4201,3.3942,6.3659,-3.9459
5.0201,1.4994,0.89459,1.7966,4.6827,5.6799,-2.6211,3.9971,6.6737,8.5895,-1.0402,0.44393,2.6288,1.5978,3.3106,7.9376,0.32625,-1.732,1.6196,6.6407,2.461,-0.90891,4.0893,6.3998,-1.6414,1.3294,2.5427,9.075,4.6231,-1.0212,7.609,3.4101,-1.223,2.1993,6.7612,0.34911,-1.076,3.2836,6.0805,-3.0075
5.6316,2.6899,0.89411,2.2262,5.2643,4.7016,-2.3561,3.8888,8.6729,6.2465,-3.1107,1.2747,3.0691,2.2967,4.0055,7.5022,-1.2343,-1.1145,1.4169,6.9767,1.9504,-0.76527,4.1104,6.2846,-1.9313,1.9396,3.6955,9.3408,2.9627,-0.87687,7.6465,3.4474,-1.6827,2.2386,6.9802,-0.3126,-0.63348,3.2632,5.9231,-1.8578
5.9192,3.5328,0.7226,2.6032,5.7902,3.5936,-2.2155,3.5128,9.8937,2.8931,-4.3035,1.805,3.8188,3.0346,4.668,6.5516,-2.5066,-0.14778,1.4607,7.1894,1.5239,-0.58778,4.1523,6.1031,-2.033,2.41,5.1147,9.2067,0.86851,-0.6044,7.6135,3.2431,-2.0997,2.175,7.1729,-0.80062,-0.10632,3.3774,5.8827,-0.66185
6.0307,3.95,0.48568,2.9323,6.218,2.3589,-2.1145,2.9729,10.325,-0.62109,-4.1436,1.4401,4.6671,3.9474,5.092,5.0815,-3.2938,0.8441,1.9656,7.3027,1.0772,-0.36428,4.2305,5.8786,-2.0172,2.6945,6.6155,8.3072,-1.4805,-0.1741,7.5712,2.7812,-2.4195,1.9897,7.3482,-1.0484,0.46257,3.6635,5.9421,0.47465
6.0284,3.9658,0.27705,3.2229,6.5026,1.0441,-1.9238,2.3669,10.214,-3.2841,-2.6072,0.58638,5.2238,5.1442,5.0437,3.2298,-3.5425,1.488,2.8953,7.2831,0.4765,-0.072977,4.3605,5.6128,-1.9573,2.802,7.9491,6.365,-3.6439,0.18728,7.6022,2.0914,-2.5956,1.6693,7.5116,-1.0036,1.0122,4.1314,6.0904,1.4726
5.9054,3.6734,0.16254,3.4837,6.603,-0.25009,-1.5207,1.822,9.8797,-4.4566,-0.19696,0.3087,5.4882,6.4263,4.2961,1.3262,-3.3314,1.6078,3.9705,7.0621,-0.32306,0.30775,4.5679,5.2848,-1.9131,2.7723,8.8919,3.4497,-5.0741,-0.029011,7.6652,1.3532,-2.5932,1.23,7.6599,-0.63679,1.4838,4.7522,6.3207,2.257
5.6336,3.2157,0.17816,3.7282,6.4938,-1.3889,-0.85289,1.5058,9.5336,-4.1408,2.1459,1.1866,5.7956,7.3003,2.7551,-0.095787,-2.8412,1.3334,4.8912,6.6129,-1.2275,0.76106,4.8883,4.8537,-1.9249,2.6466,9.3369,0.09883,-5.2486,-1.1485,7.519,0.93575,-2.432,0.74643,7.7813,0.04466,1.8437,5.4641,6.6165,2.7485
5.2221,2.7597,0.32848,3.9766,6.1727,-2.2565,0.014522,1.5911,9.2294,-2.8644,3.7148,2.9231,6.3203,7.2421,0.69143,-0.54583,-2.303,0.95357,5.5372,5.962,-2.0821,1.2075,5.3424,4.2707,-2.009,2.449,9.3388,-2.8058,-3.7922,-2.6689,7.0198,1.1332,-2.2484,0.32195,7.8632,0.9881,2.0976,6.1928,6.9295,2.8717
4.7562,2.4531,0.59126,4.2463,5.6568,-2.8092,0.91169,2.1731,8.9414,-1.3147,4.4603,4.9256,6.8704,5.9009,-1.2153,-0.0080388,-1.8154,0.6854,5.9574,5.1465,-2.7782,1.5284,5.9006,3.5035,-2.1455,2.1806,9.0858,-4.42,-0.9545,-3.3817,6.4792,1.7706,-2.21,0.00087129,7.8965,2.1159,2.2872,6.8708,7.1606,2.5854
4.3814,2.3841,0.93351,4.5368,4.9721,-3.0861,1.6411,3.2032,8.6476,-0.019357,4.7328,6.7853,6.9287,3.38,-2.2664,0.93038,-1.2775,0.61313,6.2494,4.1882,-3.2816,1.6152,6.4768,2.5722,-2.2684,1.8282,8.804,-4.4141,2.1425,-2.4866,6.3296,2.3175,-2.3706,-0.25396,7.8684,3.3678,2.4729,7.4412,7.1655,1.9323
4.2212,2.5785,1.3266,4.8199,4.1443,-3.1694,2.0607,4.5046,8.3445,0.77144,4.8788,8.2703,5.8869,0.46272,-2.266,1.6016,-0.63371,0.73551,6.4822,3.0956,-3.5898,1.4049,6.9652,1.5818,-2.2812,1.3885,8.6415,-3.0729,4.3371,-0.31576,6.4629,2.2652,-2.6428,-0.51964,7.7505,4.7263,2.7141,7.8419,6.8003,1.0723
4.287,3.028,1.7474,5.0395,3.201,-3.1296,2.1181,5.8477,8.0318,1.0369,5.0602,9.1881,3.5418,-1.6884,-1.6786,1.8782,0.032549,1.02,6.6719,1.8829,-3.679,0.89686,7.2905,0.71749,-2.1068,0.90397,8.6158,-0.94808,5.3019,2.1204,6.3827,1.3898,-2.7801,-0.87123,7.4849,6.2126,3.0562,7.9819,5.9936,0.25005
4.4701,3.7022,2.1695,5.118,2.1853,-2.9912,1.8422,7.022,7.7107,0.88152,5.2746,9.3821,0.43537,-2.2676,-1.2075,2.0086,0.67141,1.4436,6.7859,0.59432,-3.4788,0.16455,7.4332,0.1815,-1.7478,0.47396,8.6552,1.4746,5.3787,3.9441,5.7386,-0.0099164,-2.5017,-1.2943,6.9942,7.8427,3.5154,7.721,4.8082,-0.3034
4.6414,4.5322,2.5542,4.9737,1.1736,-2.7364,1.3295,7.8829,7.3906,0.45192,5.4618,8.8541,-2.4322,-1.2386,-1.0318,2.1463,1.3144,1.9912,6.7536,-0.676,-2.897,-0.62689,7.4242,0.095831,-1.3071,0.20316,8.6873,3.8561,4.9596,4.779,4.5685,-1.2885,-1.7702,-1.6124,6.2612,9.5493,4.0358,6.8852,3.4605,-0.46637
4.7663,5.4126,2.8372,4.5552,0.27905,-2.3418,0.73015,8.3805,7.0812,-0.10715,5.5968,7.8285,-4.2981,0.76622,-0.65078,2.3469,1.9895,2.6375,6.4821,-1.7872,-1.899,-1.2238,7.3299,0.42587,-0.93587,0.12558,8.6975,5.9425,4.1701,4.7131,3.2602,-2.0024,-0.83732,-1.6229,5.4079,11.149,4.399,5.3747,2.2856,-0.26445
4.9155,6.2356,2.9155,3.887,-0.37569,-1.8239,0.21346,8.5643,6.773,-0.67139,5.7101,6.6339,-5.0533,2.8297,0.42731,2.6127,2.6634,3.3213,5.8891,-2.5964,-0.59868,-1.3537,7.2354,0.97786,-0.74218,0.18817,8.7192,7.5042,2.9477,4.1729,2.2477,-2.1613,0.026274,-1.2911,4.6527,12.426,4.2115,3.389,1.6114,0.17437
5.1799,6.9018,2.6646,3.1034,-0.71176,-1.2489,-0.090547,8.5535,6.4312,-1.1484,5.8477,5.524,-5.0591,4.2735,2.1817,2.8292,3.2389,3.9394,4.9571,-3.0274,0.73421,-0.85423,7.2056,1.4707,-0.7381,0.30289,8.7887,8.34,1.3107,3.7338,1.7133,-2.0023,0.7182,-0.71639,4.197,13.233,3.1492,1.5413,1.5234,0.75063
5.6113,7.2862,2.0069,2.4345,-0.73613,-0.693,-0.13196,8.48,6.0101,-1.4865,6.0301,4.6088,-4.7396,4.899,4.2319,2.8903,3.6073,4.3877,3.771,-3.1067,1.8002,0.23343,7.2355,1.6336,-0.8437,0.39929,8.9094,8.3462,-0.46498,3.8071,1.6069,-1.7312,1.2558,0.0012115,4.1611,13.509,1.2974,0.55638,1.7763,1.4591
6.2136,7.2161,0.99535,2.1163,-0.52533,-0.19663,0.070053,8.4411,5.4703,-1.6745,6.2442,3.8894,-4.37,4.8307,6.1926,2.8271,3.7215,4.6108,2.4963,-2.9279,2.4268,1.6916,7.2371,1.2944,-0.91323,0.44575,9.0502,7.5892,-1.9734,4.3943,1.8562,-1.4724,1.6865,0.81975,4.5816,13.195,-0.83288,0.79129,2.1295,2.284
6.8973,6.5095,-0.14987,2.2509,-0.1494,0.23562,0.46758,8.4817,4.782,-1.7294,6.4589,3.3152,-4.0749,4.2758,7.8475,2.7706,3.6,4.6138,1.3098,-2.5863,2.6227,3.2382,7.0686,0.45317,-0.77586,0.4676,9.1727,6.2876,-2.9623,5.1584,2.4242,-1.3118,2.0513,1.7519,5.4211,12.188,-2.6508,2.0369,2.7288,3.1686
7.3942,5.0763,-1.0962,2.7083,0.38094,0.60557,1.0101,8.5958,3.9223,-1.6764,6.6427,2.821,-3.8869,3.4007,9.1286,2.8598,3.2701,4.4442,0.34659,-2.1465,2.5237,4.6362,6.5861,-0.69297,-0.31589,0.5773,9.2648,4.6859,-3.4368,5.717,3.2158,-1.3041,2.3745,2.8445,6.5539,10.341,-3.8677,3.6136,3.9611,4.0943
7.2248,3.0792,-1.5429,3.1883,1.0621,0.90969,1.6467,8.7344,2.8802,-1.5293,6.7744,2.3459,-3.7894,2.3114,10.028,3.1817,2.7234,4.1766,-0.31495,-1.6505,2.3089,5.7538,5.7088,-1.8294,0.42323,0.9643,9.3351,2.9194,-3.5253,5.8556,4.0589,-1.4368,2.6594,4.1445,7.7086,7.5186,-4.5745,4.6617,5.9814,5.0355
5.867,1.0553,-1.4176,3.4682,1.8185,1.1611,2.328,8.8152,1.6722,-1.2837,6.8478,1.8415,-3.7346,1.0817,10.524,3.7406,1.9245,3.914,-0.6461,-1.1346,2.1347,6.5656,4.4593,-2.6845,1.2069,1.7799,9.335,0.98857,-3.3062,5.5465,4.7865,-1.6148,2.8861,5.6411,8.388,3.713,-4.8971,4.4595,8.418,5.8612
3.2093,-0.26269,-0.98774,3.5816,2.5491,1.4047,3.0167,8.7361,0.35605,-0.92683,6.8753,1.2765,-3.6494,-0.20775,10.562,4.4542,0.87298,3.7877,-0.65354,-0.63209,2.0988,7.1066,2.9423,-3.1329,1.7276,2.976,9.0778,-1.1079,-2.74,4.9092,5.2978,-1.7074,3.0238,7.1922,7.8946,-0.60601,-4.5885,2.7732,10.383,6.3759
-0.10633,-0.40995,-0.5946,3.6713,3.2261,1.6903,3.6872,8.3912,-0.97116,-0.46697,6.8876,0.64564,-3.4408,-1.4394,10.091,5.1909,-0.31691,3.9232,-0.35569,-0.16793,2.2366,7.4127,1.2954,-3.1539,1.798,4.2682,8.3101,-3.1855,-1.773,4.22,5.5652,-1.6316,3.0666,8.5144,5.7278,-4.215,-3.307,0.42683,11.084,6.4355
-3.0382,0.52186,-0.1662,3.8127,3.8709,2.046,4.3061,7.6914,-2.194,0.033618,6.9231,-0.01692,-3.015,-2.4581,9.1418,5.8431,-1.3975,4.3638,0.24035,0.23683,2.5324,7.4883,-0.32915,-2.74,1.4711,5.3129,6.9378,-4.8821,-0.5722,3.8589,5.6152,-1.4171,3.0567,9.3187,2.2045,-5.868,-1.6229,-1.1224,10.755,5.8713
-4.8961,1.8758,0.71407,4.0471,4.4597,2.4699,4.8127,6.5924,-3.2067,0.44528,7.0061,-0.62415,-2.3172,-3.1093,7.8743,6.3795,-2.0807,5.0154,1.1211,0.55136,2.9311,7.3138,-1.7598,-1.891,1.0249,5.9568,5.1324,-5.9408,0.40968,4.0438,5.4909,-1.1904,3.0518,9.4873,-1.5773,-5.3388,-0.67919,-1.5225,10.195,4.608
-5.666,2.7789,2.1927,4.3967,4.8931,2.9169,5.1206,5.1281,-3.9316,0.60116,7.1286,-1.0344,-1.384,-3.3015,6.5396,6.8317,-2.1774,5.6881,2.1989,0.73476,3.352,6.8865,-2.8319,-0.70049,0.82947,6.2957,3.1446,-6.3731,0.72414,4.595,5.2448,-1.0683,3.077,9.1113,-4.4867,-3.1692,-0.57983,-1.4715,9.7669,2.9023
-5.6635,2.7386,3.9091,4.8966,5.0548,3.2932,5.1497,3.4376,-4.3179,0.37036,7.2483,-1.0805,-0.37147,-3.053,5.3721,7.247,-1.6648,6.2135,3.2747,0.76305,3.7208,6.2578,-3.4576,0.59658,1.1632,6.4742,1.0991,-6.2716,0.22946,5.0624,5.0019,-1.0635,3.128,8.4092,-5.9381,-0.19709,-0.46909,-1.3193,9.5038,1.1289
-5.0934,1.8454,5.3271,5.6549,4.8713,3.4713,4.8867,1.7526,-4.3376,-0.25786,7.2976,-0.63758,0.47955,-2.4951,4.4962,7.665,-0.6528,6.5187,4.0983,0.65972,4.0063,5.528,-3.6736,1.7125,2.0798,6.4503,-0.95721,-5.5864,-0.85838,5.0555,4.9504,-1.0907,3.2047,7.6195,-6.0067,2.6209,0.254,-0.93633,9.401,-0.5022
-3.9584,0.5948,6.0959,6.7299,4.3171,3.3555,4.4317,0.31984,-3.9951,-1.1337,7.1957,0.29339,0.94258,-1.8252,3.9158,8.1209,0.69138,6.5895,4.4726,0.49983,4.2251,4.7972,-3.6088,2.4541,3.3928,5.9732,-2.8594,-4.1864,-2.0454,4.4865,5.1904,-1.0275,3.3231,6.9128,-5.1675,4.6447,1.5401,-0.26988,9.3886,-1.8969
-2.2632,-0.36249,6.2228,7.949,3.4135,2.9895,3.9655,-0.7119,-3.3422,-1.9977,6.8783,1.5452,0.91167,-1.2128,3.5714,8.6493,2.1863,6.3773,4.3271,0.39096,4.4097,4.1217,-3.4049,2.7869,4.775,4.8078,-4.274,-2.1958,-2.7557,3.6276,5.631,-0.75756,3.4959,6.3611,-3.9216,5.7785,3.0659,0.58277,9.2774,-2.9161
-0.25764,-0.52642,6.0624,8.9596,2.2418,2.5877,3.633,-1.3398,-2.4726,-2.6032,6.3493,2.8415,0.44664,-0.71709,3.4056,9.2741,3.6167,5.7524,3.7585,0.44154,4.5798,3.5034,-3.1612,2.7907,5.9221,2.9964,-4.9351,-0.1723,-2.6748,2.8887,6.1031,-0.22327,3.7068,5.9598,-2.6021,6.264,4.5778,1.5059,8.8479,-3.4085
1.5936,0.21571,6.0606,9.4427,0.91417,2.4137,3.4714,-1.6542,-1.4961,-2.818,5.7066,3.9303,-0.26753,-0.289,3.4002,9.9883,4.6811,4.5796,3.0447,0.71606,4.7415,2.904,-2.9226,2.5812,6.6802,0.87807,-4.8499,1.2591,-1.9291,2.4848,6.5172,0.53492,3.9105,5.6667,-1.3656,6.4068,5.9582,2.3565,7.9741,-3.3665
2.9122,1.6547,6.4548,9.1634,-0.44995,2.6197,3.4571,-1.7699,-0.51077,-2.6383,5.1004,4.6852,-1.0179,0.14434,3.5881,10.736,4.9863,2.9235,2.5552,1.2095,4.8918,2.2699,-2.6912,2.2566,7.0607,-1.1217,-4.1851,1.8756,-0.89124,2.4033,6.8713,1.4121,4.0532,5.4372,-0.24872,6.4511,7.1452,2.9235,6.7009,-2.9469
3.6091,3.49,7.1772,7.8857,-1.6892,3.1473,3.5844,-1.7904,0.41922,-2.1327,4.6588,5.0991,-1.6532,0.60202,4.0326,11.396,4.1812,1.2124,2.4986,1.8947,4.9983,1.5574,-2.438,1.8846,7.1716,-2.6718,-3.0947,1.9032,0.1176,2.5846,7.1953,2.2847,4.0901,5.2474,0.7821,6.5621,8.0488,2.9714,5.2618,-2.3255
3.845,5.4514,7.8497,5.4361,-2.5661,3.6962,3.8663,-1.781,1.2671,-1.3761,4.4461,5.2125,-2.1183,1.0357,4.7717,11.745,2.2119,0.10678,2.7287,2.7551,4.9776,0.74935,-2.1144,1.5153,7.1388,-3.5891,-1.7238,1.7676,0.96652,3.0011,7.5205,3.0212,3.9943,5.1086,1.7974,6.8335,8.51,2.3705,4.0292,-1.5933
3.8961,7.2947,7.7993,2.0294,-2.806,3.8648,4.2519,-1.7319,2.0225,-0.4181,4.4609,5.0498,-2.4351,1.3629,5.755,11.465,-0.48924,0.10822,2.9881,3.6884,4.7203,-0.11567,-1.6749,1.203,7.059,-3.8344,-0.27138,1.8312,1.6806,3.6307,7.8568,3.4836,3.7707,5.0692,2.881,7.2761,8.3073,1.2365,3.3564,-0.76574
4.0338,8.7682,6.3262,-1.4246,-2.3345,3.5379,4.6095,-1.5533,2.6624,0.70504,4.6451,4.5968,-2.6567,1.5051,6.82,10.269,-3.1234,1.1803,3.4169,4.4941,4.1335,-0.91762,-1.1171,1.02,6.9819,-3.4934,1.0375,2.2477,2.3427,4.4338,8.1633,3.5462,3.4743,5.1989,4.1062,7.7676,7.2205,-0.048332,3.3422,0.20441
4.4494,9.5683,3.2873,-3.6437,-1.639,3.0482,4.8703,-1.1708,3.1545,1.9368,4.8866,3.8167,-2.815,1.4097,7.7437,8.1443,-5.0257,2.5789,4.4826,4.9885,3.1263,-1.482,-0.51552,1.0377,6.917,-2.7422,2.0463,2.9754,3.0378,5.3488,8.3161,3.1368,3.2166,5.5641,5.4946,7.9766,5.1835,-1.0025,3.711,1.4079
5.2054,9.2979,-0.53479,-3.8193,-1.4492,2.6443,5.1045,-0.6011,3.4988,3.1878,5.0239,2.7035,-2.8802,1.0617,8.351,5.4277,-6.0748,3.2309,6.2174,4.9702,1.6655,-1.6454,-0.00096143,1.2765,6.8574,-1.7912,2.7236,3.8916,3.8506,6.2819,8.0984,2.3011,3.1282,6.2179,6.9318,7.3489,2.5116,-1.3023,4.0186,2.8706
6.1353,7.5703,-3.7789,-2.1403,-1.6809,2.2713,5.4016,0.11946,3.7386,4.346,4.8681,1.3544,-2.7626,0.5046,8.6051,2.6037,-6.4544,2.4964,7.9058,4.3645,-0.0056483,-1.362,0.34326,1.6798,6.8078,-0.82049,3.1392,4.9033,4.8583,7.0642,7.2495,1.2542,3.2673,7.2009,8.0444,5.3475,0.032784,-1.0088,4.0745,4.4809
6.7261,4.4005,-5.4345,0.12814,-1.5243,2.0199,5.7554,0.96961,3.9291,5.2838,4.2656,0.010121,-2.3806,-0.13428,8.6173,0.10897,-6.1784,0.55918,8.719,3.578,-1.4455,-0.78101,0.57916,2.1663,6.7893,0.060444,3.4043,5.9864,6.073,7.375,5.6206,0.35542,3.5384,8.4753,8.1586,2.0444,-1.2328,-0.59444,4.0386,6.0921
6.2431,0.57951,-5.4903,1.4987,-0.7167,2.0269,6.1176,1.8966,4.1057,5.8707,3.1959,-1.0121,-1.7656,-0.66368,8.5677,-1.7172,-5.0781,-1.719,8.4296,3.2064,-2.4693,-0.098974,0.85023,2.6999,6.8187,0.80736,3.6269,7.1598,7.3261,6.7235,3.4346,-0.051331,3.7738,9.7766,6.6012,-1.4481,-0.89686,-0.38807,4.0446,7.5781
4.2453,-2.5304,-4.6569,1.6058,0.28528,2.2723,6.4772,2.8249,4.2578,6.0041,1.8304,-1.4844,-1.0795,-0.92188,8.5756,-2.6465,-3.1997,-3.3324,7.4711,3.3468,-3.1809,0.60111,1.2749,3.2944,6.888,1.4126,3.8948,8.4233,8.1326,4.7143,1.443,0.098646,3.9768,10.648,3.3727,-3.62,0.21197,-0.083017,4.1294,8.7139
1.0899,-3.7697,-3.8325,1.0923,1.1087,2.7404,6.8601,3.6643,4.3105,5.6554,0.47846,-1.3938,-0.48802,-0.86539,8.6344,-2.6241,-1.0339,-3.7798,6.5015,3.6456,-3.6604,1.2828,1.9337,3.9841,6.9551,1.8826,4.2705,9.6721,7.7296,1.6587,0.53438,0.51288,4.3182,10.731,-0.5922,-3.7452,0.8101,0.5434,4.4068,9.1911
-2.163,-2.8387,-3.4821,0.56581,1.7094,3.4352,7.3013,4.2804,4.1429,4.9251,-0.56153,-0.9186,-0.034535,-0.55361,8.6757,-1.8315,0.76447,-3.2462,5.9071,3.7874,-3.9257,1.8617,2.867,4.8013,6.9367,2.2257,4.7799,10.623,5.5546,-1.195,0.82818,1.0149,4.8537,9.8842,-4.0174,-2.0545,0.70332,1.2004,4.9384,8.7895
-4.459,-0.3904,-3.2177,0.33032,2.1624,4.3361,7.8028,4.4792,3.6685,4.0576,-1.1406,-0.29813,0.3429,-0.065579,8.6662,-0.64161,1.8169,-2.2382,5.6843,3.648,-4.0206,2.218,4.051,5.7576,6.7021,2.4444,5.3916,10.845,1.9217,-2.5439,1.3983,1.7604,5.5295,8.1293,-6.0785,0.53279,0.83495,1.7403,5.6241,7.4815
-5.4367,2.3169,-2.3914,0.50623,2.5937,5.4026,8.2694,4.0429,2.9606,3.3473,-1.2925,0.29727,0.71876,0.55032,8.6292,0.53705,2.1394,-1.176,5.6763,3.2177,-4.0077,2.2525,5.3823,6.8212,6.0806,2.5352,6.0159,9.9808,-1.9445,-2.0131,1.4622,2.6604,6.2288,5.6049,-6.8166,2.6778,1.9056,2.309,6.2452,5.4502
-5.4316,4.1792,-0.86874,0.90541,3.1195,6.5976,8.4385,2.8488,2.3089,2.9671,-1.1536,0.80657,1.1339,1.2756,8.6033,1.3951,1.9721,-0.24963,5.7602,2.5374,-3.9286,1.9221,6.6785,7.8841,4.9057,2.5155,6.5492,8.0302,-4.7743,-0.24245,1.4298,3.4509,6.7087,2.579,-6.763,3.3848,3.6719,3.0232,6.5093,3.0229
-4.9397,4.8103,0.97451,1.2485,3.7376,7.8589,7.8937,1.0577,2.0685,2.8981,-0.8659,1.2345,1.6052,2.1072,8.5946,1.7607,1.5981,0.51884,5.8702,1.6664,-3.777,1.2567,7.6999,8.7463,3.1252,2.4727,6.9446,5.3666,-6.1542,1.5133,2.0834,4.1656,6.6303,-0.55011,-6.2106,2.4818,5.3694,4.0089,6.0897,0.56516
-4.2959,4.4335,2.6897,1.5284,4.391,9.006,6.2509,-0.79687,2.3245,3.0648,-0.5409,1.6023,2.1453,3.0464,8.5432,1.5825,1.2641,1.1741,5.9621,0.67491,-3.4906,0.37102,8.2209,9.1836,0.94026,2.5529,7.2217,2.4271,-6.4419,2.1883,3.4206,4.9099,5.6461,-3.2356,-5.0616,0.58232,6.2843,5.334,4.7008,-1.5448
-3.7498,3.5023,4.0647,1.976,5.0711,9.6867,3.4775,-2.0185,2.71,3.4437,-0.24461,1.9295,2.773,4.0855,8.3076,0.91682,1.1548,1.7785,5.9851,-0.3485,-2.9731,-0.53604,8.1551,9.0981,-1.2031,2.8312,7.4034,-0.49548,-5.9747,1.5081,4.738,5.6083,3.6217,-4.8777,-3.3935,-1.2134,6.1829,6.6779,2.3296,-2.8193
-3.4639,2.4062,5.1111,2.8363,5.791,9.4399,0.11562,-2.1365,2.7656,3.9459,0.033878,2.2288,3.5106,5.1831,7.6744,-0.069611,1.3572,2.4135,5.8693,-1.2971,-2.1561,-1.2232,7.6425,8.5886,-2.8735,3.2249,7.4649,-3.1398,-4.6703,0.0049895,5.33,6.0956,0.89403,-5.1976,-1.8266,-2.1401,5.4413,7.5115,-0.44446,-2.7708
-3.2701,1.4159,5.8801,4.2374,6.4387,7.8742,-2.8687,-1.2227,2.555,4.3947,0.36409,2.5085,4.3693,6.2223,6.4169,-1.1104,1.7997,3.1709,5.5251,-2.0735,-1.0691,-1.4877,6.9907,7.8313,-3.9084,3.5888,7.3615,-5.1338,-2.374,-1.2503,5.1383,6.2379,-1.8245,-4.3756,-0.92374,-2.2821,4.5803,7.6889,-2.6995,-1.3556
-2.7756,0.77413,6.4025,6.0821,6.5759,4.984,-4.6299,-0.040333,2.5811,4.7146,0.76201,2.7851,5.3309,6.9675,4.4224,-1.8919,2.2323,4.0764,4.8656,-2.6219,0.13672,-1.2295,6.5011,6.9246,-4.4103,3.8317,7.1145,-6.1366,0.54173,-1.2709,4.8007,5.9497,-3.9115,-2.7915,-0.60768,-2.0633,3.8578,7.4653,-3.8379,0.84988
-1.81,0.5969,6.7762,7.9422,5.4655,1.5592,-4.9614,0.46188,2.984,4.966,1.1546,3.0873,6.3372,7.0708,1.8627,-2.143,2.3703,5.0026,3.8787,-2.9272,1.2372,-0.46102,6.323,5.8452,-4.5857,3.9082,6.8389,-6.1114,3.2051,0.221,4.8239,5.1226,-5.1407,-0.90003,-0.41925,-1.7118,3.3366,7.1392,-3.8319,3.0379
-0.54685,0.7759,7.1541,9.1402,2.7286,-0.8546,-4.387,0.14369,3.3944,5.2691,1.5022,3.4389,7.2731,6.1968,-0.72744,-1.7697,2.1749,5.7409,2.6931,-2.9927,2.0294,0.71117,6.4124,4.4916,-4.6024,3.7591,6.677,-5.323,4.9353,2.7646,4.9648,3.6158,-5.5721,0.76175,-0.0067968,-1.2778,3.0342,6.8774,-3.001,4.6676
0.71067,1.1363,7.6149,9.0705,-0.84703,-1.0344,-3.724,-0.38528,3.5577,5.7114,1.8572,3.8386,7.9474,4.2615,-2.6411,-1.0236,1.9341,6.2004,1.4986,-2.8362,2.4196,2.1058,6.5737,2.7694,-4.5079,3.2935,6.7118,-4.0798,5.6754,5.5174,4.5187,1.5596,-5.3653,1.7313,0.6723,-0.80209,2.9465,6.7373,-1.7277,5.615
1.7428,1.5945,8.104,7.5638,-3.747,0.78184,-3.1549,-0.61536,3.5273,6.2746,2.3034,4.2526,8.1199,1.6149,-3.3932,-0.42947,1.9129,6.4396,0.40159,-2.4837,2.4497,3.5036,6.5346,0.71375,-4.206,2.4465,6.9193,-2.5339,5.8221,7.6534,2.9734,-0.31467,-4.7787,1.918,1.4447,-0.31601,3.0373,6.7327,-0.31156,6.0082
2.483,2.1445,8.4718,4.9745,-5.1413,3.1337,-2.205,-0.40471,3.5,6.8929,2.8823,4.6009,7.6024,-1.0453,-2.942,-0.28872,2.0552,6.5373,-0.56157,-1.9517,2.2648,4.7119,6.0454,-1.411,-3.5253,1.3128,7.1762,-0.6643,5.8379,8.6392,0.54996,-1.0163,-4.1608,1.6524,2.1512,0.20913,3.2644,6.8632,1.0532,6.0211
2.9803,2.7817,8.5223,1.8973,-5.2784,4.6398,-0.71016,0.029828,3.6373,7.5364,3.5332,4.7351,6.4001,-3.0256,-1.655,-0.35873,2.2041,6.5411,-1.3396,-1.2576,2.0635,5.6281,4.9933,-3.1748,-2.4122,0.24324,7.3369,1.5827,5.9658,8.2778,-1.8423,-0.15816,-3.6351,1.3611,2.7573,0.82301,3.6069,7.1133,2.2381,5.7743
3.3356,3.4641,8.0587,-1.1206,-4.6986,4.8671,0.95952,0.41198,3.9356,8.2218,4.0804,4.4654,4.7984,-4.0104,-0.15096,-0.1995,2.3742,6.4643,-1.8813,-0.44945,2.0394,6.2493,3.4493,-4.2329,-1.1085,-0.32422,7.345,4.0957,6.0746,6.6352,-3.3303,1.648,-2.9175,1.3087,3.2996,1.5465,4.0644,7.4443,3.1352,5.3381
3.6544,4.1094,6.9484,-3.6353,-3.7273,4.1782,2.3768,0.75117,4.3273,8.9423,4.2633,3.6948,3.2795,-4.1447,1.0427,0.36061,2.6607,6.2807,-2.1883,0.38561,2.3214,6.6004,1.5993,-4.5044,-0.048333,-0.22531,7.2847,6.5171,5.6483,4.1205,-3.6928,3.3177,-1.7634,1.5117,3.8229,2.3747,4.6424,7.7821,3.6372,4.7792
4.0155,4.6022,5.2046,-5.322,-2.6213,3.2203,3.3996,1.2342,4.8084,9.5879,3.8033,2.5967,2.2636,-3.7861,1.7626,1.2158,3.0943,5.9378,-2.3159,1.1449,2.9374,6.6416,-0.344,-4.0908,0.47337,0.32379,7.3327,8.3472,4.1062,1.6386,-3.302,4.2183,-0.31477,1.8136,4.3406,3.3115,5.334,7.9971,3.6565,4.2027
